Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThirdSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotBathrooms,HouseAge,Remodeled,IsNew,NeighRich,Haspool,Has2ndfloor,Hasgarage,Hasbsmt,Hasfireplace,TotalSqFeet,TotalPorchSF
931,20,RL,73.0,8925,Pave,None,1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,3,6,16.0,1,0.0,1450.0,1466.0,GasA,20,Y,SBrkr,1466,0,0,1466,0.0,0.0,2,0,3,1,3,7,7,0,0,Attchd,2007.0,3,3.0,610.0,3,3,20,100,18,0,0,0,0,0,None,None,0,7,2009,WD,Normal,201000.0,2.0,2,0,0,1,0,0,1,1,0,2932.0,18
932,20,RL,70.0,9100,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,CBlock,2,3,1,4,338.0,3,466.0,121.0,925.0,GasA,20,Y,SBrkr,925,0,0,925,0.0,1.0,1,0,2,1,2,5,7,0,0,Detchd,1965.0,1,1.0,429.0,3,3,20,0,0,0,0,0,0,0,GdWo,None,0,7,2009,WD,Normal,117500.0,1.5,44,0,0,1,0,0,1,1,0,1850.0,0
933,20,RL,84.0,11670,Pave,None,1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,2,302.0,4,2,PConc,4,4,1,1,0.0,1,0.0,1905.0,1905.0,GasA,20,Y,SBrkr,1905,0,0,1905,0.0,0.0,2,0,3,1,4,8,7,1,4,Attchd,2006.0,3,3.0,788.0,3,3,20,0,191,0,0,0,0,0,None,None,0,3,2007,WD,Normal,320000.0,2.0,1,0,0,1,0,0,1,1,1,3810.0,191
934,20,RL,63.0,8487,Pave,None,0,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,1,210.0,3,2,PConc,3,3,3,6,20.0,1,0.0,1480.0,1500.0,GasA,20,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2004.0,2,2.0,570.0,3,3,20,192,36,0,0,0,0,0,None,None,0,8,2009,WD,Normal,190000.0,2.0,5,0,0,1,0,0,1,1,0,3000.0,36
935,20,RL,313.0,27650,Pave,None,2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,0,0.0,2,2,CBlock,3,3,4,6,425.0,1,0.0,160.0,585.0,GasA,20,Y,SBrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,3,9,7,1,4,Attchd,1960.0,2,2.0,505.0,3,3,20,0,0,0,0,0,0,0,None,None,0,11,2008,WD,Normal,242000.0,3.0,48,1,0,1,0,0,1,1,1,2654.0,0
936,30,RL,52.0,5825,Pave,None,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,1,108.0,2,3,PConc,1,3,2,1,0.0,1,0.0,600.0,600.0,GasA,30,Y,SBrkr,747,0,0,747,0.0,0.0,1,0,1,1,2,5,7,0,0,Detchd,1953.0,1,2.0,528.0,3,3,30,0,0,32,0,0,0,0,None,None,0,6,2006,WD,Normal,79900.0,1.0,80,1,0,1,0,0,1,1,0,1347.0,32
937,20,RL,67.0,10083,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,1,6,833.0,1,0.0,343.0,1176.0,GasA,20,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,3,5,7,0,0,Attchd,2003.0,2,2.0,555.0,3,3,20,0,41,0,0,0,0,0,None,None,0,8,2009,WD,Normal,184900.0,3.0,6,0,0,1,0,0,1,1,0,2376.0,41
938,60,RL,75.0,9675,Pave,None,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,2,6,341.0,1,0.0,772.0,1113.0,GasA,60,Y,SBrkr,1113,858,0,1971,0.0,0.0,2,1,3,1,3,8,7,1,4,Attchd,2005.0,2,2.0,689.0,3,3,60,0,48,0,0,0,0,0,None,None,0,2,2009,WD,Normal,253000.0,2.5,4,0,0,1,0,1,1,1,1,3084.0,48
939,60,RL,73.0,8760,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,4,2,6,464.0,1,0.0,927.0,1391.0,GasA,60,Y,SBrkr,1391,571,0,1962,0.0,0.0,2,1,3,1,3,7,7,0,0,Attchd,2006.0,2,3.0,868.0,3,3,60,0,90,0,0,0,0,0,None,None,0,8,2006,New,Partial,239799.0,2.5,0,0,1,1,0,1,1,1,0,3353.0,90
940,70,RL,80.5,24090,Pave,None,0,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,3,CBlock,2,3,2,1,0.0,1,0.0,1032.0,1032.0,GasA,70,Y,SBrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,2,10,7,2,3,Attchd,1940.0,1,1.0,349.0,3,3,70,56,0,318,0,0,0,0,None,None,0,6,2010,COD,Normal,244400.0,2.0,70,1,0,1,0,1,1,1,1,3435.0,318
941,90,RL,55.0,12640,Pave,None,1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,0,0.0,2,2,CBlock,2,3,4,3,936.0,2,396.0,396.0,1728.0,GasA,90,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,4,2,2,8,7,0,0,Attchd,1976.0,1,2.0,574.0,3,3,90,40,0,0,0,0,0,0,None,None,0,7,2006,WD,Normal,150900.0,2.0,30,0,0,1,0,0,1,1,0,3456.0,0
942,60,RL,64.0,8755,Pave,None,1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,1,298.0,3,2,PConc,3,3,1,5,772.0,1,0.0,220.0,992.0,GasA,60,Y,SBrkr,1022,1038,0,2060,1.0,0.0,2,1,3,1,3,8,7,1,3,BuiltIn,1999.0,2,2.0,390.0,3,3,60,0,0,0,168,0,0,0,GdPrv,None,0,6,2009,WD,Normal,214000.0,3.5,10,0,0,1,0,1,1,1,1,3052.0,168
943,90,RL,42.0,7711,Pave,None,1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,PConc,3,3,4,6,1440.0,1,0.0,0.0,1440.0,GasA,90,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,4,2,2,8,7,0,0,NoGarage,1977.0,0,0.0,0.0,0,0,90,321,0,0,0,0,0,0,None,None,0,8,2007,Oth,Abnorml,150000.0,4.0,30,0,0,1,0,0,0,1,0,2880.0,0
944,90,RL,100.0,25000,Pave,None,0,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,0,0.0,2,2,CBlock,2,3,3,1,0.0,1,0.0,1632.0,1632.0,GasA,90,Y,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,2,8,7,0,0,Attchd,1967.0,1,2.0,576.0,3,3,90,0,0,0,0,0,0,0,None,None,0,6,2007,WD,Normal,143000.0,2.0,40,0,0,1,0,0,1,1,0,3264.0,0
945,20,RL,82.0,14375,Pave,None,1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,1,541.0,2,2,CBlock,2,3,1,6,111.0,3,354.0,354.0,819.0,GasA,20,Y,FuseA,1344,0,0,1344,0.0,1.0,1,0,3,1,3,7,7,1,4,Basment,1958.0,2,2.0,525.0,3,3,20,0,118,0,0,233,0,0,None,None,0,1,2009,COD,Abnorml,137500.0,1.5,51,0,0,1,0,0,1,1,1,2163.0,351
946,50,RM,98.0,8820,Pave,None,0,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,0,0.0,2,2,BrkTil,2,3,1,2,1088.0,1,0.0,0.0,1088.0,GasA,50,Y,SBrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,2,7,7,0,0,Detchd,1963.0,1,2.0,456.0,3,3,50,48,0,244,0,0,0,0,MnWw,None,0,9,2009,WD,Normal,124900.0,1.0,119,1,0,1,0,1,1,1,0,2957.0,244
947,80,RL,70.0,8163,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,1,128.0,2,3,CBlock,2,3,3,5,748.0,4,294.0,102.0,1144.0,GasA,80,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,2,6,7,1,3,Attchd,1959.0,2,1.0,796.0,3,3,80,86,0,0,0,0,0,0,None,None,0,3,2006,WD,Normal,143000.0,2.0,47,0,0,1,0,0,1,1,1,2288.0,0
948,20,RL,85.0,14536,Pave,None,0,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,1,236.0,3,2,PConc,3,3,3,6,1300.0,1,0.0,316.0,1616.0,GasA,20,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,3,9,7,1,4,Attchd,2002.0,3,3.0,808.0,3,3,20,0,252,0,0,0,0,0,None,None,0,11,2007,WD,Normal,270000.0,3.0,5,1,0,1,0,0,1,1,1,3245.0,252
949,60,RL,65.0,14006,Pave,None,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,1,144.0,3,2,PConc,3,3,1,1,0.0,1,0.0,936.0,936.0,GasA,60,Y,SBrkr,936,840,0,1776,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,2002.0,2,2.0,474.0,3,3,60,144,96,0,0,0,0,0,None,None,0,2,2006,WD,Normal,192500.0,2.5,4,0,0,1,0,1,1,1,1,2712.0,96
950,20,RL,78.0,9360,Pave,None,0,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,0,0.0,2,2,CBlock,2,3,1,5,982.0,1,0.0,179.0,1161.0,GasA,20,Y,SBrkr,1381,0,0,1381,1.0,0.0,1,1,3,1,3,5,7,1,3,Attchd,1972.0,2,2.0,676.0,3,3,20,0,0,0,0,0,0,0,None,None,0,3,2010,WD,Normal,197500.0,2.5,38,1,0,1,0,0,1,1,1,2542.0,0
951,20,RL,60.0,7200,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,CBlock,2,3,1,5,398.0,4,149.0,317.0,864.0,GasA,20,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1980.0,2,2.0,720.0,3,3,20,194,0,0,0,0,0,0,None,None,0,7,2007,WD,Normal,129000.0,2.0,57,1,0,1,0,0,1,1,0,1728.0,0
952,20,RH,60.0,7800,Pave,None,0,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,CBlock,2,3,1,4,641.0,1,0.0,187.0,828.0,GasA,20,Y,SBrkr,965,0,0,965,1.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1979.0,1,1.0,300.0,3,3,20,421,0,0,0,0,0,0,MnPrv,None,0,7,2006,WD,Abnorml,119900.0,2.0,41,0,0,1,0,0,1,1,0,1793.0,0
953,85,RL,60.0,7200,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,0,0.0,2,3,CBlock,3,3,3,6,660.0,1,0.0,108.0,768.0,GasA,85,Y,SBrkr,768,0,0,768,0.0,1.0,1,0,2,1,2,5,7,0,0,Detchd,1974.0,3,1.0,396.0,3,3,85,192,0,0,0,0,0,0,MnPrv,None,0,4,2009,WD,Normal,133900.0,1.5,37,1,0,1,0,0,1,1,0,1536.0,0
954,60,RL,74.0,11075,Pave,None,1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,1,232.0,2,2,CBlock,2,3,3,5,562.0,2,193.0,29.0,784.0,GasA,60,Y,SBrkr,1168,800,0,1968,0.0,1.0,2,1,4,1,2,7,5,1,1,Attchd,1969.0,2,2.0,530.0,3,3,60,305,189,0,0,0,0,0,MnPrv,Shed,400,9,2008,WD,Normal,172000.0,3.0,39,0,0,1,0,1,1,1,1,2752.0,189
955,90,RL,35.0,9400,Pave,None,1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,1,250.0,2,2,CBlock,3,4,4,6,945.0,1,0.0,0.0,945.0,GasA,90,Y,SBrkr,980,0,0,980,0.0,2.0,2,0,4,0,2,4,7,0,0,NoGarage,1975.0,0,0.0,0.0,0,0,90,0,0,0,0,0,0,0,None,None,0,10,2006,WD,AdjLand,127500.0,3.0,31,0,0,1,0,0,0,1,0,1925.0,0
956,90,RH,82.0,7136,Pave,None,1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,1,423.0,2,2,CBlock,3,3,1,3,484.0,1,0.0,495.0,979.0,GasA,90,N,FuseF,979,979,0,1958,0.0,0.0,2,0,4,2,2,8,7,0,0,Attchd,1946.0,1,2.0,492.0,3,3,90,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,145000.0,2.0,61,1,0,1,0,1,1,1,0,2937.0,0
957,160,RM,24.0,1300,Pave,None,0,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,0,0.0,2,2,CBlock,3,3,1,5,285.0,1,0.0,276.0,561.0,GasA,160,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,2,5,7,1,3,Attchd,1980.0,3,2.0,462.0,3,3,160,150,0,0,0,0,0,0,GdPrv,None,0,5,2009,WD,Normal,124000.0,1.5,29,0,0,1,0,1,1,1,1,1790.0,0
958,20,RL,70.0,7420,Pave,None,0,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,0,0.0,2,2,CBlock,2,3,1,3,417.0,1,0.0,640.0,1057.0,GasA,20,Y,SBrkr,1057,0,0,1057,0.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1977.0,3,2.0,576.0,3,3,20,0,0,0,0,0,0,0,None,None,0,4,2007,WD,Normal,132000.0,1.0,45,0,0,1,0,0,1,1,0,2114.0,0
959,20,RL,65.0,8450,Pave,None,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,2,6,699.0,1,0.0,638.0,1337.0,GasA,20,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2003.0,2,2.0,531.0,3,3,20,0,39,0,0,0,0,0,None,None,0,10,2007,WD,Normal,185000.0,3.0,4,0,0,1,0,0,1,1,0,2674.0,39
960,160,FV,24.0,2572,Pave,None,0,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,0,0.0,3,2,PConc,3,3,1,5,604.0,1,0.0,92.0,696.0,GasA,160,Y,SBrkr,696,720,0,1416,1.0,0.0,2,1,3,1,3,6,7,0,0,Detchd,1999.0,1,2.0,484.0,3,3,160,0,44,0,0,0,0,0,None,None,0,5,2010,WD,Normal,155000.0,3.5,11,0,0,1,0,1,1,1,0,2112.0,44
961,20,RL,50.0,7207,Pave,None,1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,0,0.0,2,3,CBlock,2,3,4,4,696.0,1,0.0,162.0,858.0,GasA,20,Y,SBrkr,858,0,0,858,1.0,0.0,1,0,2,1,2,4,7,0,0,NoGarage,1958.0,0,0.0,0.0,0,0,20,117,0,0,0,0,0,0,None,None,0,2,2010,WD,Normal,116500.0,2.0,52,1,0,1,0,0,0,1,0,1716.0,0
962,60,RL,80.0,12227,Pave,None,1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,1,424.0,2,3,CBlock,3,4,1,5,896.0,1,0.0,434.0,1330.0,GasA,60,Y,SBrkr,1542,1330,0,2872,1.0,0.0,2,1,4,1,2,11,7,1,3,Attchd,1977.0,3,2.0,619.0,3,3,60,550,282,0,0,0,0,0,None,None,0,7,2008,WD,Normal,272000.0,3.5,31,1,0,1,0,1,1,1,1,4202.0,282
963,160,RL,24.0,2308,Pave,None,0,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,0,0.0,2,2,CBlock,3,3,1,5,556.0,1,0.0,248.0,804.0,GasA,160,Y,SBrkr,804,744,0,1548,1.0,0.0,2,1,3,1,3,7,7,1,3,Detchd,1976.0,1,2.0,440.0,3,3,160,48,0,0,0,0,0,0,None,None,0,7,2007,WD,Normal,155000.0,3.5,31,0,0,1,0,1,1,1,1,2352.0,0
964,20,RL,122.0,11923,Pave,None,1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1800.0,1800.0,GasA,20,Y,SBrkr,1800,0,0,1800,0.0,0.0,2,0,2,1,4,7,7,0,0,Attchd,2007.0,3,2.0,702.0,3,3,20,288,136,0,0,0,0,0,None,None,0,5,2009,WD,Normal,239000.0,2.0,2,0,0,1,0,0,1,1,0,3600.0,136
965,60,RL,80.0,11316,Pave,None,0,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,1,44.0,3,2,PConc,3,3,1,6,624.0,1,0.0,193.0,817.0,GasA,60,Y,SBrkr,824,1070,0,1894,1.0,0.0,2,1,4,1,3,8,7,1,4,BuiltIn,2002.0,3,2.0,510.0,3,3,60,0,40,0,0,0,0,0,None,None,0,2,2010,WD,Normal,214900.0,3.5,8,1,0,1,0,1,1,1,1,2711.0,40
966,60,RL,65.0,10237,Pave,None,0,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,3,2,PConc,3,3,1,1,0.0,1,0.0,783.0,783.0,GasA,60,Y,SBrkr,783,701,0,1484,0.0,0.0,2,1,3,1,3,8,7,1,4,Attchd,2005.0,3,2.0,393.0,3,3,60,0,72,0,0,0,0,0,None,None,0,7,2007,New,Partial,178900.0,2.5,2,1,0,1,0,1,1,1,1,2267.0,72
967,50,RL,130.0,9600,Pave,None,1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,3,3,BrkTil,2,2,1,3,428.0,1,0.0,300.0,728.0,GasA,50,Y,SBrkr,976,332,0,1308,1.0,0.0,1,1,2,1,2,7,5,2,3,Detchd,1940.0,1,1.0,256.0,3,3,50,0,70,0,0,0,0,0,None,None,0,6,2009,WD,Normal,160000.0,2.5,69,1,0,1,0,1,1,1,1,2036.0,70
968,20,RL,73.0,7390,Pave,None,1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,1,151.0,2,2,CBlock,2,3,1,5,902.0,1,0.0,196.0,1098.0,GasA,20,Y,SBrkr,1098,0,0,1098,1.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1955.0,1,1.0,260.0,3,3,20,0,0,0,0,0,0,0,None,None,0,7,2008,WD,Normal,135000.0,2.0,53,0,0,1,0,0,1,1,0,2196.0,0
969,50,RM,50.0,5925,Pave,None,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,2,BrkTil,2,3,1,1,0.0,1,0.0,600.0,600.0,Grav,50,N,SBrkr,600,368,0,968,0.0,0.0,1,0,2,1,2,6,7,0,0,NoGarage,1910.0,0,0.0,0.0,0,0,50,0,0,0,0,0,0,0,GdWo,None,0,5,2009,WD,Abnorml,37900.0,1.0,99,1,0,1,0,1,0,1,0,1568.0,0
970,190,RL,75.0,10382,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,1,105.0,2,1,CBlock,2,3,4,5,513.0,1,0.0,75.0,588.0,GasA,190,Y,SBrkr,1095,0,0,1095,1.0,0.0,1,0,2,1,2,6,7,0,0,Attchd,1958.0,2,1.0,264.0,3,3,190,0,0,0,0,0,0,0,None,None,0,3,2006,ConLD,Normal,140000.0,2.0,48,0,0,1,0,0,1,1,0,1683.0,0
971,50,RL,60.0,10800,Pave,None,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,0,0.0,2,2,CBlock,2,3,1,1,0.0,1,0.0,720.0,720.0,GasA,50,N,FuseA,720,472,0,1192,0.0,0.0,1,1,4,1,2,6,7,0,0,NoGarage,1949.0,0,0.0,0.0,0,0,50,0,0,0,0,0,0,0,None,None,0,12,2006,WD,Abnorml,135000.0,1.5,57,1,0,1,0,1,0,1,0,1912.0,0
972,160,RL,36.0,2268,Pave,None,0,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,2,106.0,3,2,PConc,3,3,1,6,567.0,1,0.0,197.0,764.0,GasA,160,Y,SBrkr,764,862,0,1626,0.0,0.0,2,0,2,1,3,6,7,0,0,BuiltIn,2003.0,2,2.0,474.0,3,3,160,0,27,0,0,0,0,0,None,None,0,7,2009,WD,Normal,173000.0,2.0,6,1,0,2,0,1,1,1,0,2390.0,27
973,120,RL,55.0,7892,Pave,None,0,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,0,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,918.0,918.0,GasA,120,Y,SBrkr,918,0,0,918,0.0,0.0,2,0,2,1,2,5,7,1,3,Attchd,1979.0,1,1.0,264.0,3,3,120,28,0,0,0,0,0,0,None,None,0,4,2010,WD,Normal,99500.0,2.0,31,0,0,1,0,0,1,1,1,1836.0,0
974,20,FV,95.0,11639,Pave,None,0,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,0,0.0,3,2,PConc,3,3,1,1,0.0,1,0.0,1428.0,1428.0,GasA,20,Y,SBrkr,1428,0,0,1428,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2007.0,3,2.0,480.0,3,3,20,0,120,0,0,0,0,0,None,None,0,12,2008,New,Partial,182000.0,2.0,1,1,0,1,0,0,1,1,0,2856.0,120
975,70,RL,60.0,11414,Pave,None,1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,0,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0.0,728.0,728.0,GasA,70,N,SBrkr,1136,883,0,2019,0.0,0.0,1,0,3,1,3,8,7,0,0,Detchd,1997.0,1,2.0,532.0,3,3,70,509,135,0,0,0,0,0,GdPrv,None,0,10,2009,WD,Normal,167500.0,1.0,99,1,0,1,0,1,1,1,0,2747.0,135
976,160,FV,72.5,2651,Pave,None,0,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,0,0.0,3,2,PConc,3,3,1,6,641.0,1,0.0,32.0,673.0,GasA,160,Y,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,3,6,7,0,0,Detchd,2000.0,1,2.0,490.0,3,3,160,153,50,0,0,0,0,0,None,None,0,4,2006,WD,Normal,165000.0,3.5,6,0,0,1,0,1,1,1,0,2055.0,50
977,30,RL,51.0,5900,Pave,None,1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,30,Y,FuseA,869,0,0,869,0.0,0.0,1,0,2,1,1,4,7,0,0,NoGarage,1923.0,0,0.0,0.0,0,0,30,0,0,0,0,0,0,0,None,None,0,8,2006,WD,Normal,85500.0,1.0,83,1,0,1,0,0,0,1,0,1309.0,0
